Frame,Time(s),X,Y
563.0,37.53333333333333,62.98,-0.22
564.0,37.6,63.42,-0.22
565.0,37.66666666666666,63.86,-0.22
566.0,37.73333333333333,64.3,-0.22
567.0,37.8,64.74,-0.22
568.0,37.86666666666667,65.18,-0.22
569.0,37.93333333333333,65.62,-0.22
570.0,38.0,66.06,-0.22
571.0,38.06666666666667,66.5,-0.22
572.0,38.13333333333333,66.5,-0.22
573.0,38.2,66.06,-0.22
574.0,38.266666666666666,65.62,-0.22
575.0,38.333333333333336,65.18,-0.22
576.0,38.4,64.74,-0.22
577.0,38.46666666666667,64.3,-0.22
578.0,38.53333333333333,63.86,-0.22
579.0,38.6,63.42,-0.22
580.0,38.66666666666666,62.98,-0.22
581.0,38.73333333333333,62.54,-0.22
582.0,38.8,62.1,-0.22
583.0,38.86666666666667,61.66,-0.22
584.0,38.93333333333333,61.22,-0.22
585.0,39.0,60.78,-0.22
586.0,39.06666666666667,60.34,-0.22
587.0,39.13333333333333,59.9,-0.22
588.0,39.2,59.47,-0.22
589.0,39.266666666666666,59.03,-0.22
590.0,39.333333333333336,58.59,-0.22
591.0,39.4,58.15,-0.22
592.0,39.46666666666667,57.71,-0.22
593.0,39.53333333333333,57.27,-0.22
594.0,39.6,56.83,-0.22
595.0,39.66666666666666,56.39,-0.22
596.0,39.73333333333333,55.95,-0.22
597.0,39.8,55.51,-0.22
598.0,39.86666666666667,55.07,-0.22
599.0,39.93333333333333,54.63,-0.22
600.0,40.0,54.19,-0.22
601.0,40.06666666666667,53.75,-0.22
602.0,40.13333333333333,53.31,-0.22
603.0,40.2,52.87,-0.22
604.0,40.266666666666666,52.43,-0.22
605.0,40.333333333333336,51.99,-0.22
606.0,40.4,51.55,-0.22
607.0,40.46666666666667,51.11,-0.22
608.0,40.53333333333333,50.67,-0.22
609.0,40.6,50.23,-0.22
610.0,40.66666666666666,49.79,-0.22
611.0,40.73333333333333,49.35,-0.22
612.0,40.8,48.91,-0.22
613.0,40.86666666666667,48.47,-0.22
614.0,40.93333333333333,48.03,-0.22
615.0,41.0,47.59,-0.22
616.0,41.06666666666667,47.15,-0.22
617.0,41.13333333333333,46.71,-0.22
618.0,41.2,46.28,-0.22
619.0,41.266666666666666,45.84,-0.22
620.0,41.333333333333336,45.4,-0.22
621.0,41.4,44.96,-0.22
622.0,41.46666666666667,44.52,-0.22
623.0,41.53333333333333,44.08,-0.22
624.0,41.6,43.64,-0.22
625.0,41.66666666666666,43.2,-0.22
626.0,41.73333333333333,42.76,-0.22
627.0,41.8,42.32,-0.22
628.0,41.86666666666667,41.88,-0.22
629.0,41.93333333333333,41.44,-0.22
630.0,42.0,41.0,-0.22
631.0,42.06666666666667,40.56,-0.22
632.0,42.13333333333333,40.12,-0.22
633.0,42.2,39.68,-0.22
634.0,42.266666666666666,39.24,-0.22
635.0,42.333333333333336,38.8,-0.22
636.0,42.4,38.36,-0.22
637.0,42.46666666666667,37.92,-0.22
638.0,42.53333333333333,37.48,-0.22
639.0,42.6,37.04,-0.22
640.0,42.66666666666666,36.6,-0.22
641.0,42.73333333333333,36.16,-0.22
642.0,42.8,35.72,-0.22
643.0,42.86666666666667,35.28,-0.22
644.0,42.93333333333333,34.84,-0.22
645.0,43.0,34.4,-0.22
646.0,43.06666666666667,33.96,-0.22
647.0,43.13333333333333,33.52,-0.22
648.0,43.2,33.09,-0.22
649.0,43.266666666666666,32.65,-0.22
650.0,43.333333333333336,32.21,-0.22
651.0,43.4,31.77,-0.22
652.0,43.46666666666667,31.33,-0.22
653.0,43.53333333333333,30.89,-0.22
654.0,43.6,30.45,-0.22
655.0,43.66666666666666,30.01,-0.22
656.0,43.73333333333333,29.57,-0.22
657.0,43.8,29.13,-0.22
658.0,43.86666666666667,28.69,-0.22
659.0,43.93333333333333,28.25,-0.22
660.0,44.0,27.81,-0.22
661.0,44.06666666666667,27.37,-0.22
662.0,44.13333333333333,26.93,-0.22
663.0,44.2,26.49,-0.22
664.0,44.266666666666666,26.05,-0.22
665.0,44.333333333333336,25.61,-0.22
666.0,44.4,25.17,-0.22
667.0,44.46666666666667,24.73,-0.22
668.0,44.53333333333333,24.29,-0.22
669.0,44.6,23.85,-0.22
670.0,44.66666666666666,23.41,-0.22
671.0,44.73333333333333,22.97,-0.22
672.0,44.8,22.53,-0.22
673.0,44.86666666666667,22.09,-0.22
674.0,44.93333333333333,21.65,-0.22
675.0,45.0,21.21,-0.22
676.0,45.06666666666667,20.77,-0.22
677.0,45.13333333333333,20.33,-0.22
678.0,45.2,19.9,-0.22
679.0,45.266666666666666,19.46,-0.22
680.0,45.333333333333336,19.02,-0.22
681.0,45.4,18.58,-0.22
682.0,45.46666666666667,18.14,-0.22
683.0,45.53333333333333,17.7,-0.22
684.0,45.6,17.26,-0.22
685.0,45.66666666666666,16.82,-0.22
686.0,45.73333333333333,16.38,-0.22
687.0,45.8,15.94,-0.22
688.0,45.86666666666667,15.5,-0.22
689.0,45.93333333333333,15.06,-0.22
690.0,46.0,14.62,-0.22
691.0,46.06666666666667,14.18,-0.22
692.0,46.13333333333333,13.74,-0.22
693.0,46.2,13.3,-0.22
694.0,46.266666666666666,12.86,-0.22
695.0,46.333333333333336,12.42,-0.22
696.0,46.4,11.98,-0.22
697.0,46.46666666666667,11.54,-0.22
