Frame,Time(s),X,Y
650.0,43.333333333333336,0.72,0.33
651.0,43.4,0.72,0.33
652.0,43.46666666666667,0.72,0.33
653.0,43.53333333333333,0.72,0.33
654.0,43.6,0.72,0.33
655.0,43.66666666666666,0.72,0.33
656.0,43.73333333333333,0.72,0.33
657.0,43.8,0.72,0.33
658.0,43.86666666666667,0.72,0.33
659.0,43.93333333333333,0.72,0.33
660.0,44.0,0.72,0.33
661.0,44.06666666666667,0.72,0.33
662.0,44.13333333333333,0.72,0.33
663.0,44.2,0.72,0.33
664.0,44.266666666666666,0.72,0.33
665.0,44.333333333333336,0.72,0.33
666.0,44.4,0.72,0.33
667.0,44.46666666666667,0.72,0.33
668.0,44.53333333333333,0.72,0.33
669.0,44.6,0.72,0.33
670.0,44.66666666666666,0.72,0.33
671.0,44.73333333333333,0.72,0.33
672.0,44.8,0.72,0.33
673.0,44.86666666666667,0.72,0.33
674.0,44.93333333333333,0.72,0.33
675.0,45.0,0.72,0.33
676.0,45.06666666666667,0.72,0.33
677.0,45.13333333333333,0.72,0.33
678.0,45.2,0.72,0.33
679.0,45.266666666666666,0.72,0.33
680.0,45.333333333333336,0.72,0.33
681.0,45.4,0.72,0.33
682.0,45.46666666666667,0.72,0.33
683.0,45.53333333333333,0.72,0.33
684.0,45.6,0.72,0.33
685.0,45.66666666666666,0.72,0.33
686.0,45.73333333333333,0.72,0.33
687.0,45.8,0.72,0.33
688.0,45.86666666666667,0.72,0.33
689.0,45.93333333333333,0.72,0.33
690.0,46.0,0.72,0.33
691.0,46.06666666666667,0.72,0.33
692.0,46.13333333333333,0.72,0.33
693.0,46.2,0.72,0.33
694.0,46.266666666666666,0.72,0.33
695.0,46.333333333333336,0.72,0.33
696.0,46.4,0.72,0.33
697.0,46.46666666666667,0.72,0.33
698.0,46.53333333333333,0.72,0.33
699.0,46.6,0.72,0.33
700.0,46.66666666666666,0.72,0.33
701.0,46.73333333333333,0.72,0.33
702.0,46.8,0.72,0.33
703.0,46.86666666666667,0.72,0.33
704.0,46.93333333333333,0.72,0.33
705.0,47.0,0.72,0.33
706.0,47.06666666666667,0.72,0.33
707.0,47.13333333333333,0.72,0.33
708.0,47.2,0.72,0.33
709.0,47.266666666666666,0.72,0.33
710.0,47.333333333333336,0.72,0.33
711.0,47.4,0.72,0.33
